C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_10_590.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_10_590.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_10_590.jpg, 0, 1, 0, 30.19012
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_10_701.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_10_701.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_10_701.jpg, -0.3353592, 1, 0, 30.16586
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_10_804.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_10_804.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_10_804.jpg, -0.02543367, 1, 0, 30.18897
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_10_931.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_10_931.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_10_931.jpg, 0, 1, 0, 30.19017
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_060.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_060.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_060.jpg, 0, 1, 0, 30.18925
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_163.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_163.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_163.jpg, 0, 1, 0, 30.19005
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_288.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_288.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_288.jpg, -0.1852449, 1, 0, 30.17892
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_416.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_416.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_416.jpg, -0.5682741, 1, 0, 30.1304
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_542.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_542.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_542.jpg, -0.1913971, 1, 0, 30.19291
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_652.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_652.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_652.jpg, 0, 1, 0, 30.18926
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_764.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_764.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_764.jpg, 0, 1, 0, 30.19065
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_869.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_869.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_869.jpg, 0, 1, 0, 30.19073
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_11_976.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_11_976.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_11_976.jpg, 0, 1, 0, 30.19267
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_078.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_078.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_078.jpg, 0, 1, 0, 30.19063
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_180.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_180.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_180.jpg, 0, 1, 0, 30.19194
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_301.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_301.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_301.jpg, 0, 1, 0, 30.19026
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_437.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_437.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_437.jpg, -0.2176269, 1, 0, 30.17855
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_541.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_541.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_541.jpg, -0.282279, 1, 0, 30.18599
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_680.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_680.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_680.jpg, 0, 1, 0, 30.18891
C:\Users\Dell\Downloads\simulator-windows-64\IMG\center_2023_06_28_01_03_12_785.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\left_2023_06_28_01_03_12_785.jpg, C:\Users\Dell\Downloads\simulator-windows-64\IMG\right_2023_06_28_01_03_12_785.jpg, 0, 1, 0, 30.19016
